productId	helpful	score	profileName
B000063W82	0	5.0	S. Goldberg
B000063W82	0	5.0	Bradford S. Smith
B000063W82	0	5.0	"E. Brown ""girlfriend_reeka"""
B000063W82	0	5.0	Lisa G
B000063W82	0	5.0	"Michael R. Sudderth ""School Hose Rocker"""
B000063W82	0	5.0	jenxspirit
B000063W82	0	5.0	"Micah B. Evans ""Bohemianman"""
B000063W82	0	5.0	E. M. Davis
B000063W82	0	5.0	"Grigory's Girl ""GR"""
B000063W82	0	5.0	"Mickey E. ""Mickey"""
B000063W82	0	5.0	"Jennifer Jones ""wildflowerz"""
B000063W82	0	5.0	"C. Sabo ""plumcrazie528"""
B000063W82	0	5.0	"Leslie C. ""Leslie"""
B000063W82	0	5.0	A. G.
B000063W82	0	5.0	Firewife
B000063W82	0	5.0	kicboxr
B000063W82	0	5.0	"D. Beckett ""MathMan821"""
B000063W82	0	5.0	ebf9q
B000063W82	0	5.0	T. Tsubota
B000063W82	0	5.0	JanE
B000063W82	0	5.0	S. Hormann
B000063W82	0	5.0	"Edward C. Beck ""Edward"""
B000063W82	0	5.0	"Wildjem ""me"""
B000063W82	0	5.0	2Foxcee
B000063W82	0	5.0	PandaWatcher
B000063W82	0	5.0	"Michael Marshall ""Army guy Mike"""
B000063W82	0	4.0	D. Moore
B000063W82	0	5.0	"Ben W. Shaw ""Chuck"""
B000063W82	0	5.0	"William B. Harl Jr. ""Homeschool Dad"""
B000063W82	0	5.0	"Pamela C. Kidd ""Book Lover Galore"""
B000063W82	0	5.0	"Shari James ""love to learn"""
B000063W82	0	5.0	ShaiLynne Glosser
B000063W82	0	5.0	PegLeg
B000063W82	0	5.0	Treva M. Devers
B000063W82	0	5.0	"Tivophile ""Tivophile"""
B000063W82	0	5.0	"Sully ""tjsx"""
B000063W82	0	5.0	T. Demosthenes
B000063W82	0	5.0	"Jane E. Regan ""Collector"""
B000063W82	0	5.0	J. L. Hampton
B000063W82	0	5.0	J. Derbin
B000063W82	0	5.0	Jason A. Garner
B000063W82	0	5.0	"D. Rapson ""geekacres"""
B000063W82	0	5.0	Michael Musante
B000063W82	5	5.0	"William Barnes ""BUY IT, ONLY IF IT IS WORTH IT"""
B000063W82	5	5.0	"Gena R. Wright ""GENO"""
B000063W82	5	5.0	Deborah G. McGlynn
B000063W82	1	5.0	"Tanya Belda ""Harry Fan"""
B000063W82	1	5.0	"John S. Wharton Jr. ""springjohn"""
B000063W82	2	5.0	C. Campbell
B000063W82	2	5.0	A Mother of 2 Kidlets
B000063W82	0	5.0	AMZ
B000063W82	0	5.0	"Michael R. Peterson ""home school mom"""
B000063W82	0	5.0	"Sherry A. Matheny ""homeschooler mom"""
B000063W82	0	4.0	"J. Mason ""lolly lolly"""
B000063W82	0	5.0	RJ13
B000063W82	0	5.0	"Shari Schmidt ""marketing consultant"""
B000063W82	0	4.0	W. Schwab
B000063W82	6	5.0	Tommy
B000063W82	6	5.0	misplaced-from-seattle
B000063W82	6	5.0	"E. Chapa ""E"""
B000063W82	3	5.0	Thomas Dickensheets
B000063W82	3	3.0	"P. Schnabel ""Phils kajira"""
B000063W82	1	5.0	"Low-Ranking Reviewer ""tell it like it is"""
B000063W82	0	5.0	Bill
B000063W82	0	5.0	"J. D. Jacobson ""JJ"""
B000063W82	5	3.0	KJ
B000063W82	1	3.0	brandi
B000063W82	0	5.0	Marc Bongiorno
B000063W82	1	2.0	Deninne T. Jackson
B000063W82	1	3.0	Roslyn Williams
B000063W82	1	3.0	Platinum12
B000063W82	4	3.0	Roast Pork
B000063W82	0	3.0	"Krishna J. Khemraj ""http://khemraj.org"""
B000063W82	5	4.0	Kurt Miller
B000063W82	0	3.0	A. Marsden
B000063W82	22	1.0	Frank Grasso
B000063W82	8	4.0	"Tihocan ""tihocan"""
B000063W82	2	2.0	"A. Heath ""ANN"""
B000063W82	1	4.0	"Daniel Hayes ""D.R. Hayes"""
B000063W82	9	1.0	"1smileycat ""1smileycat"""
B000063W82	1	2.0	K. Alomari
B000063W82	4	1.0	Reeba
B000063W82	0	3.0	Charles Normandin Jr.
B000063W82	9	1.0	M. Nichoson
B000063W82	17	1.0	Dreaming Kat
B000063W82	5	1.0	"Mr. Monte W. Bradford ""sixbrad"""
B000063W82	5	4.0	C. Medenwaldt
B000063W82	5	5.0	"M. B Evans ""Fusionman"""
B000063W82	5	5.0	"J. Moran ""aralim"""
B000063W82	5	5.0	"John Oconnor ""Pleasant Company"""
B000063W82	5	5.0	Jason Kong
B000063W82	7	5.0	"W. Langan ""take403"""
B000063W82	12	5.0	"""janicebrandon"""
B000063W82	4	5.0	CLINT BRONSON
B000063W82	4	4.0	Susan K. York
B000063W82	4	5.0	S. Kubota
B000063W82	4	5.0	Lesley
B000063W82	4	5.0	Bill Wiegandt
B000063W82	4	5.0	"JM ""JM"""
B000063W82	4	5.0	"Adam Rosenbaum ""Author of 'How to Remember No..."
B000063W82	4	5.0	"Andre M. ""brnn64"""
B000063W82	4	5.0	Joseph D. Flaherty
B000063W82	4	5.0	"mattmattmatt ""iivi"""
B000063W82	4	5.0	"""bpwhittaker"""
B000063W82	4	5.0	"Micah B. Evans ""Bohemianman"""
B000063W82	4	4.0	Avi Z. Fertig
B000063W82	6	5.0	Crabbypink
B000BB1NFO	1	5.0	J. Barros
B00005226W	256	5.0	Mr. Cairene
B00005226W	81	5.0	Michael Crane
B00005226W	62	5.0	P. Jason Kirk
B00005226W	24	5.0	"Dylan Patrick Smith ""recording musician"""
B00005226W	31	4.0	c. p.
B0036DBMMI	11	5.0	"B. Ware ""IMHO"""
B0036DBMMI	0	4.0	Brian Camp
B0036DBMMI	1	3.0	"Anthony ""ANT"""
B0036DBMMI	1	5.0	"Swamptreasurechest ""BoobieNsuch"""
6304276958	20	4.0	"""rodjackson"""
B0001BMMEA	1	4.0	"V. Padilla ""Smashmaster Ryu"""
B0001BMMEA	1	5.0	"Joseph M. Doyle ""Arandil"""
B00020HBN2	1	5.0	"Always Samsung ""ravereviews"""
B00020HBN2	0	5.0	timmyraven
B000XEDVEA	17	5.0	Bonnie Diana
B000XEDVEA	13	5.0	"Happy Reader ""Mystery fan"""
B000XEDVEA	7	5.0	"RSTJA ""RA"""
6305949816	0	5.0	Marilyn J Johnson
6305949816	0	5.0	Tim
B0042AH2I2	4	1.0	Eduardo Ramirez III
B0042AH2I2	4	1.0	Sean Smith
B0042AH2I2	1	3.0	Lynda J. Fuller
B007EMEOEA	0	5.0	"Matthew E. Meyers ""MattinNJ"""
B007EMEOEA	0	4.0	Jonathan
B007EMEOEA	1	3.0	"Tommy D ""Tom"""
B007EMEOEA	1	3.0	pumpkin
B000GAKJXM	3	4.0	"Mr. Miyagi ""Miyagi-san"""
B0099VUXCQ	0	1.0	"Wilmapug ""wells2do"""
6303149073	7	1.0	Ernie Odom
B000056PNV	99	5.0	Tracy E. Blackstone
B000056PNV	56	4.0	Matthew Davidson
B000056PNV	27	4.0	Zack Davisson
B000056PNV	19	5.0	legal-eagle
B000056PNV	17	5.0	T Kibatullin
B000056PNV	15	5.0	"Michael O'Brien ""Mike"""
B000056PNV	17	5.0	"S. Dowler ""Citoyen du Monde"""
B000056PNV	13	4.0	"James Field ""jamesfield10"""
B000056PNV	12	5.0	"Daniel C. Wilcock ""journal-ist"""
B000056PNV	7	2.0	Erik Rupp
B000056PNV	7	4.0	Ernest Jagger
B000056PNV	5	5.0	Tamas Csuprik
B000056PNV	2	4.0	Mick McAllister
B000056PNV	4	4.0	Giordano Bruno
B000056PNV	0	5.0	Andrew Johnson
B000056PNV	6	3.0	"""unhelpful"""
B000056PNV	12	2.0	TrezKu13
B000056PNV	5	5.0	"R.L. Holly ""piper909"""
B00096S43U	30	5.0	J. Brady
B00096S43U	16	5.0	F. S. Barton-Coleman
B00096S43U	14	4.0	Dorian Tenore-Bartilucci
B00096S43U	14	5.0	Randy Buck
B00096S43U	9	4.0	Tsuyoshi
B00096S43U	6	3.0	"Mr. Richard K. Weems ""emperor_weems"""
B00096S43U	7	5.0	Rebecca Lieb
B00096S43U	4	5.0	"M. Hawthorn ""Markdek"""
B00096S43U	4	5.0	Dave Blanchard
B00096S43U	3	4.0	Tat
B00096S43U	5	5.0	"BMOL ""Bastiaan Mol"""
B00096S43U	5	5.0	"F. Orion Pozo ""Orion Pozo"""
B00096S43U	1	5.0	Gunlover
B00096S43U	1	5.0	Czinczar
B00096S43U	1	4.0	Dragonfly
B00096S43U	1	5.0	Nelson A. Santini
B00096S43U	1	4.0	"G. Mitchell ""greggmitch"""
B00096S43U	2	5.0	"Jack M. Walter ""Jack M. Walter"""
B00096S43U	0	5.0	"Charles L. Black ""Chuck"""
B00096S43U	0	5.0	"D. Pawl ""Dani"""
B00096S43U	0	5.0	"mwreview ""mwreview"""
B00096S43U	0	5.0	"Amaranth ""music fan"""
B00096S43U	0	5.0	K. Swanson
B00096S43U	0	4.0	Mare Hilchey
B00096S43U	0	5.0	C. Randa
B00096S43U	0	4.0	JayDub
B00096S43U	0	5.0	Amphorae
B00096S43U	2	4.0	"Frederick A. Bristol ""Fabj"""
B00096S43U	0	3.0	Robert Carlberg
B00020HBNW	0	5.0	"Dylan Cassard ""Film Nut"""
B00022VM5S	13	5.0	tj larsen
B00022VM5S	5	4.0	Mc
B00022VM5S	7	4.0	Simslayer
B000SKO8DC	9	1.0	"Leslie A Munday ""deny everything baldrick"""
B00096S43K	25	5.0	L. Marques
B00096S43K	12	4.0	Artemisia
B00096S43K	7	5.0	"JanetSilva ""JS"""
B00096S43K	3	5.0	"Benjamin R. Delgado ""el salsero"""
B00096S43K	7	5.0	"Laila ""me_16"""
B00096S43K	2	5.0	"Y. Ozturk ""DiliMom"""
B00096S43K	6	4.0	"Kevin Lee ""Author of Gypsy Dreamer"""
B00096S43K	1	1.0	Viktor
B00096S43K	1	3.0	Yellow Rose Reviews
B00096S43K	1	4.0	Michael Lewis
B00096S43K	1	5.0	M. Toy
B00096S43K	1	5.0	Corazón
B00096S43K	3	4.0	"Yescica Livesey ""santa rita"""
B00096S43K	5	5.0	wescobar
B00096S43K	0	5.0	Tony
B00096S43K	0	5.0	Mhbrownie
B00096S43K	0	4.0	Pablo Hugo
B00096S43K	0	4.0	"K. claudio ""comp wiz"""
B00096S43K	0	5.0	"Carmen ""HoneyAzucar"""
B00096S43K	0	5.0	Cardo
B00096S43K	0	4.0	"KuauKord ""KuauKord"""
B00096S43K	0	4.0	"Nicolas Velasco ""Van Gogh rocks my world"""
B00096S43K	0	5.0	Happy r/c
B00096S43K	0	4.0	"Chrstine Chweya ""nyach"""
B00096S43K	0	4.0	"Zurith Lopez ""Liz"""
B00096S43K	0	5.0	S. Vogel
B00096S43K	0	5.0	"Novella Amor ""jrlovesmaria"""
B00096S43K	1	2.0	claudia
B00096S43K	1	2.0	"Strider ""Strider"""
B00096S43K	1	3.0	"Anna Kornish ""novela fan"""
B00096S43K	1	5.0	"greverio ""greverio"""
B00096S43K	0	1.0	"M. Sepulveda ""M. Sepulveda"""
B00096S43K	0	3.0	Fenderfreundin
B00096S43K	0	2.0	MartiBelle
B00096S43K	0	3.0	peanut
B00096S43K	0	3.0	Gray
B00096S43K	0	2.0	Charmaine Cincs
B00096S43K	0	2.0	liz71
B00096S43K	0	5.0	"Enelia Palacio ""nakita"""
B00096S43K	0	5.0	"Chris Barbot ""cbarbot"""
B00096S43K	1	3.0	"Aracelis Clemente ""Celis"""
B00096S43K	1	4.0	"MannyMtMythRI ""MMM.RI"""
B00096S43K	5	3.0	Rob Ez
B00096S43K	0	5.0	Kathleen K. Rudy
B00096S43K	2	5.0	"Obo ""*GHEEH*"""
B00096S43K	1	5.0	"Migo ""5by5"""
B00096S43K	0	4.0	"J. Vasquez Zuniga ""J.Vasquez"""
B000UGBOT0	1	4.0	"Loyd E. Eskildson ""Pragmatist"""
B000UGBOT0	1	4.0	Gregorypwilson
B000UGBOT0	1	3.0	"! MR. KNOW IT ALL  ;-b ""DR SHOCK"""
B000UGBOT0	1	4.0	Joe Doakes
B000UGBOT0	1	5.0	"Kimberly Raiser ""Author of critically acclaim..."
B000UGBOT0	1	4.0	Laura J. Eklund
B000UGBOT0	1	4.0	Lawyeraau
B000UGBOT0	1	4.0	Jack Waite
B000UGBOT0	1	4.0	"""sideshowmatthew"""
B000UGBOT0	1	3.0	"""chaddoli"""
B000UGBOT0	1	3.0	"""krikarian"""
B000UGBOT0	1	4.0	mb
B000UGBOT0	1	5.0	mimosacymru
B000UGBOT0	1	5.0	E. Hollingsworth
B000UGBOT0	5	5.0	"Mr. A. P. Venables ""andi02"""
B000UGBOT0	5	1.0	"Bernard T. Lopinski ""Bernie L."""
B000UGBOT0	5	5.0	L Phillips
B000UGBOT0	5	5.0	"John S. Harris ""The Voice of Reason"""
B000UGBOT0	5	2.0	Christopher Nieman
B000UGBOT0	9	5.0	Hawk
B000UGBOT0	8	5.0	Bruce Trinque
B000UGBOT0	6	5.0	Bruce Lee Pullen
B000UGBOT0	4	4.0	"Thivanka Rukshan Perera ""Thivanka"""
B000UGBOT0	4	5.0	Victoria A. Wildermuth
B000UGBOT0	2	5.0	Domingo Soria Martin
B000UGBOT0	2	4.0	microsoft is not monop
B000UGBOT0	2	4.0	Jeremiah
B000UGBOT0	2	4.0	"Robert Boothe ""I pledge alligence to the stat..."
B000UGBOT0	2	4.0	Octavius
B000UGBOT0	2	5.0	carlos ray norris
B000UGBOT0	2	5.0	Thomas Brumm
B000UGBOT0	2	4.0	"Jeffrey Leeper ""kem2070"""
B000UGBOT0	2	4.0	"John S. Harris ""The Voice of Reason"""
B000UGBOT0	0	5.0	"Anathaniel Wallace ""Nosidino"""
B000UGBOT0	0	3.0	western auto
B000UGBOT0	0	5.0	Arwythur
B000UGBOT0	0	4.0	TheBobCentury
B000UGBOT0	0	4.0	"Old Guy ""Northern chef"""
B000UGBOT0	0	4.0	"On-line shopper ""Sandi"""
B000UGBOT0	0	4.0	"Jacques COULARDEAU ""A soul doctor, so to say"""
B000UGBOT0	0	3.0	Craig Connell
B000UGBOT0	0	3.0	"Geri ""Birdie"""
B000UGBOT0	0	5.0	T-Rexx
B000UGBOT0	0	4.0	parabolak
B000UGBOT0	0	5.0	Brett D. Cullum
B000UGBOT0	0	5.0	William G. Finley
B000UGBOT0	0	4.0	Alan K. Stout
B000UGBOT0	0	3.0	A Customer
B000UGBOT0	0	5.0	Brandon T.
B000UGBOT0	0	5.0	"S. Gilfillan ""s.g."""
B000UGBOT0	0	5.0	Andre Lalonde
B000UGBOT0	0	3.0	"""songbear"""
B000UGBOT0	0	4.0	D. Blackdeer
B000UGBOT0	0	4.0	Eddie Felson
B000UGBOT0	117	4.0	cdominey@mediaone.net
B000UGBOT0	167	1.0	Mark Johnson
B000UGBOT0	3	1.0	James O'Blivion
B000UGBOT0	1	4.0	"Pugmom ""lover of dogs, books and horror movies"""
B000UGBOT0	1	5.0	michael d. chlanda
B000UGBOT0	1	5.0	Lawrance M. Bernabo
B000UGBOT0	1	4.0	Robert S. Campbell
B000UGBOT0	1	5.0	"C. A. Luster ""The Rook"""
B000UGBOT0	1	5.0	DMC in DC
B000UGBOT0	1	4.0	Robert J. Schneider
B000UGBOT0	1	5.0	A.J.Newbury
B000UGBOT0	1	3.0	Lt. Wolf
B000UGBOT0	0	4.0	C. K. Ogi
B000UGBOT0	0	5.0	Tuesdays Wind Up Bird
B000UGBOT0	0	5.0	"""def_"""
B000UGBOT0	0	2.0	"Mark ""mark0"""
B000UGBOT0	1	4.0	"Craig Clarke ""Somebody Dies"""
B000UGBOT0	1	4.0	Wally
B000UGBOT0	1	4.0	James Day
B000UGBOT0	1	5.0	"""scorpio"""
B000UGBOT0	1	5.0	Ken Haltom
B000UGBOT0	1	3.0	"""phan9095"""
B000UGBOT0	1	5.0	"M. Murrell ""Big Sarge"""
B000UGBOT0	1	4.0	Sara
B000UGBOT0	1	2.0	"Dennis T. Kelley ""DKSonnn"""
B000UGBOT0	1	5.0	Brett D. Cullum
B000UGBOT0	4	2.0	P. Kelvin
B000UGBOT0	2	5.0	"""rushfan1"""
B000UGBOT0	2	4.0	Mike Stone
B000UGBOT0	2	2.0	"G. Flynn ""grefly73"""
B000UGBOT0	2	5.0	Steverino
B000UGBOT0	2	1.0	Anthony J. Venezia
B000UGBOT0	3	4.0	Manolis Vozalis
B000UGBOT0	0	2.0	Kevin J Maynard
B000UGBOT0	0	5.0	Jesse Watts
B000UGBOT0	0	3.0	andymcg
B000UGBOT0	0	5.0	L. Nielsen
B000UGBOT0	0	5.0	Buzz Forder
B000UGBOT0	0	4.0	"N. Durham ""Big Evil"""
B000UGBOT0	0	4.0	"L. Quido ""quidrock"""
B000UGBOT0	0	4.0	"J. E. Fitzgerald ""The Original Mexican Bob"""
B000UGBOT0	0	5.0	Daniel W. Noonan
B000UGBOT0	10	5.0	Cinephiliac
B000UGBOT0	16	5.0	Andrew Gray
B000UGBOT0	9	5.0	Zack H.
B000UGBOT0	15	5.0	"P. B Rubalcaba ""PR Guy"""
B000UGBOT0	7	5.0	"Wayne ""waynesworld857"""
B000UGBOT0	7	5.0	John Doe
B000UGBOT0	7	5.0	E.H. Stevens
B000UGBOT0	18	4.0	S. H. Towsley
B000UGBOT0	12	5.0	Thomas Magnum
B000UGBOT0	6	5.0	J.J.JUSTICE
B000UGBOT0	1	5.0	A.J
B000UGBOT0	1	5.0	"Deborah MacGillivray ""Author,"""
B000UGBOT0	1	4.0	J. Godsey
B000UGBOT0	1	5.0	white
B000UGBOT0	2	3.0	C. Rothlind
B000UGBOT0	6	2.0	"""ciroalt"""
B000UGBOT0	3	2.0	"Robert ""Dead End"""
B000UGBOT0	0	4.0	"tvtv3 ""tvtv3"""
B000UGBOT0	1	4.0	Greekfreak
B000UGBOT0	1	3.0	Chris Maverick
B000UGBOT0	4	1.0	"Jerinelle Wray ""jasonsmom7"""
B000UGBOT0	2	3.0	The Only Reviewer That Matters
B000UGBOT0	2	2.0	Stephanie Sandlin
B000UGBOT0	1	1.0	Janelle Haas
B000UGBOT0	1	3.0	Fred
B000UGBOT0	0	4.0	Rupert Stone
B000UGBOT0	2	2.0	T.G.
B000UGBOT0	1	2.0	the mook
B000UGBOT0	6	5.0	"Mr. S. St Thomas ""suckerfly"""
B000UGBOT0	6	5.0	SB
B000UGBOT0	11	2.0	D. B. Spalding
B000UGBOT0	7	4.0	Lawyeraau
B000UGBOT0	7	5.0	"""lidmanj"""
B000UGBOT0	7	3.0	Ty Treadwell, author of The Devil Did Grin
B000UGBOT0	4	4.0	"Jenny J.J.I. ""A New Yorker"""
B000UGBOT0	4	5.0	One of many
B000UGBOT0	4	5.0	David Baldwin
B000UGBOT0	4	5.0	"Distant Voyageur ""Nicholas Computer"""
B000UGBOT0	4	4.0	"Eldon Curtis ""Eldon"""
B000UGBOT0	4	5.0	"Peter Wojciechowski ""petealberts"""
B000UGBOT0	4	5.0	"J. Rhone ""adroitpirate"""
B000UGBOT0	4	3.0	"Ivan K. Samuelson ""Bolski"""
B000UGBOT0	4	4.0	"Charlotte Vale-Allen ""writerinresidence"""
B000UGBOT0	4	1.0	Solanio
B000UGBOT0	4	5.0	M. Oleson
B000UGBOT0	4	5.0	"Butters ""Stupid Flanders, you're a genius!"""
B000UGBOT0	11	4.0	P. Taylor
B000UGBOT0	6	5.0	DARREN LINDER
B000UGBOT0	6	4.0	"Michael Kropotkin ""Kropotkin"""
B000UGBOT0	10	5.0	Eden Freeland
B000UGBOT0	10	3.0	"""juno2"""
B000UGBOT0	3	5.0	"Amateur Autodidact ""Tracy"""
B000UGBOT0	3	4.0	"Kurt Hausch ""ronin"""
B000UGBOT0	3	5.0	"Ed ""edshull"""
B000UGBOT0	3	4.0	"Michael Kropotkin ""Kropotkin"""
B000UGBOT0	5	5.0	Hawk
B000UGBOT0	2	4.0	elpresident
B000UGBOT0	2	4.0	E. Hernandez
B000UGBOT0	2	5.0	Free Spirit
B000UGBOT0	2	5.0	BackToGood
B000UGBOT0	2	4.0	"Dr. Feelgood ""Dr. Feelgood"""
B000UGBOT0	2	4.0	"Chris Wilson ""Chris Kent"""
B000UGBOT0	2	5.0	"Sal Paradise ""ethanallen95"""
B000UGBOT0	2	5.0	Greg Nguyen
B000UGBOT0	2	4.0	"""ionadh"""
B000UGBOT0	2	5.0	"""raven-de-vinette"""
B00022VM5I	3	5.0	Hiram Gomez Pardo
B00022VM5I	0	3.0	Jeffery Mingo
B00022VM5I	0	3.0	Simon Crowe
B00022VM5I	4	2.0	"Synthia ""Synthia"""
B00022VM5I	1	4.0	Michael Bolts
B00022VM5I	2	2.0	"L. Birrell ""leliap"""
B00022VM5I	2	2.0	derrotista
B00022VM5I	0	4.0	frumpy-old-spinster
B00022VM5I	5	1.0	"maryzeus ""maryzzz"""
B00022VM5I	1	5.0	"L. M RODRIGUEZ ""shirley35"""
B00022VM5I	1	1.0	LadyLestat
B00022VM5I	1	2.0	"Damian Gunn ""The Dark One is I"""
B00022VM5I	1	2.0	A Customer
B00022VM5I	0	1.0	"Barbara J. Harris ""avid reader"""
B00022VM5I	55	4.0	Shashank Tripathi
B00022VM5I	49	4.0	"Sheila Chilcote-Collins ""Sheila Renee Chilcot..."
B00022VM5I	15	5.0	A Viewer and Reader
B00022VM5I	8	3.0	"N. Doyle ""film buff"""
B00022VM5I	11	4.0	"P. DAVIS ""phil36297"""
B00022VM5I	10	5.0	Momoko
B00022VM5I	16	5.0	Grady Harp
B00022VM5I	5	4.0	"Luan Gaines ""luansos"""
B00022VM5I	5	4.0	Eduardo Nietzsche
B00022VM5I	5	5.0	ADRIENNE MILLER
B00022VM5I	4	3.0	"Mr. Richard K. Weems ""emperor_weems"""
B00022VM5I	4	4.0	Dennis Littrell
B00022VM5I	4	5.0	"S. C Sochet ""samerator"""
B00022VM5I	4	2.0	Kona
B00022VM5I	11	4.0	T. Kelley
B00022VM5I	6	5.0	Joseph Haschka
B00022VM5I	3	4.0	R. J. Marsella
B00022VM5I	3	4.0	"Patty L 455 ""Patty"""
B00022VM5I	3	4.0	Andre LeBlanc
B00022VM5I	3	3.0	Samuel McKewon
B00022VM5I	3	2.0	"Navarro L. Parker ""Motion Graphics Dude"""
B00022VM5I	3	5.0	A.C.Moss
B00022VM5I	5	3.0	Roland E. Zwick
B00022VM5I	9	1.0	"Anonymous ""Anonymous"""
B00022VM5I	13	2.0	Emily Todd
B00022VM5I	2	5.0	David R. Eastwood
B00022VM5I	2	3.0	"Andrea Hawkins ""music junkie"""
B00022VM5I	2	4.0	"Ashutosh Jogalekar ""Sciencecat"""
B00022VM5I	2	3.0	Milkman
B00022VM5I	2	5.0	Springtownspears
B00022VM5I	2	2.0	Tsuyoshi
B00022VM5I	2	5.0	Jared C. Cramer
B00022VM5I	4	5.0	"indianawriter ""Lee"""
B00022VM5I	4	3.0	"Gayle L. Edmond ""Diverse Music Lover"""
B00022VM5I	6	3.0	freelancer
B00022VM5I	6	3.0	Christopher Berry
B00022VM5I	6	5.0	C. Middleton
B00022VM5I	1	4.0	Michelle Polk
B00022VM5I	1	5.0	"Susan La Pittus ""Squidlings Gran'ma"""
B00022VM5I	1	5.0	Stephen A. Haines
B00022VM5I	1	4.0	Film Fan
B00022VM5I	1	4.0	Wanda B. Red
B00022VM5I	1	4.0	albinoshrink
B00022VM5I	1	5.0	"J. McAndrew ""Jeffrey C. McAndrew"""
B00022VM5I	1	4.0	mirasreviews
B00022VM5I	1	4.0	T. Kelley
B00022VM5I	6	2.0	Scorpio69
B00022VM5I	2	4.0	"Mark ""marklees"""
B00022VM5I	2	3.0	E. Karasik
B00022VM5I	2	3.0	"EriKa ""E"""
B00022VM5I	2	5.0	"""radioflyer800"""
B00022VM5I	2	4.0	"cs211 ""cs211"""
B00022VM5I	0	5.0	zeus
B00022VM5I	0	5.0	A. M. Dalessandro
B00022VM5I	0	5.0	"R. Shelby ""Richard's Corner"""
B00022VM5I	0	5.0	"Angelica (GeLi) ""GeLi"""
B00022VM5I	0	5.0	R. Carmichael
B00022VM5I	0	3.0	"Joseph Adams ""brother"""
B00022VM5I	0	4.0	Bradley F. Smith
B00022VM5I	0	5.0	"TREND700 ""TREND700"""
B00022VM5I	0	5.0	"Laurel-Rain Snow &#34;Rain&#34; ""Rainy Days"""
B00022VM5I	0	4.0	"Debby ""Dreamy Debb"""
B00022VM5I	0	3.0	godzilla twain
B00022VM5I	0	3.0	"chicoer2003 ""chicoer2003"""
B00022VM5I	0	5.0	Grady Harp
B00022VM5I	3	4.0	Craig Connell
B00022VM5I	3	4.0	"L. Jerome ""jamdown"""
B00022VM5I	3	4.0	"Frank L. Gould ""oldgoat15147"""
B00022VM5I	1	4.0	"Robert P. Beveridge ""xterminal"""
B00022VM5I	1	4.0	Ian Muldoon
B00022VM5I	1	5.0	"Rudolf Spoerer ""dowadiddi"""
B00022VM5I	1	4.0	"C Brunner ""crbpe"""
B00022VM5I	1	3.0	Lleu Christopher
B00022VM5I	2	2.0	Wendy Schroeder
B00022VM5I	0	5.0	Been around this block, several times over
B00022VM5I	0	5.0	"Movie Collector ""Jazz1152"""
B00022VM5I	0	5.0	Kimberly A-Oden
B00022VM5I	0	3.0	Phil Stout
B00022VM5I	3	4.0	Lee Armstrong
B00022VM5I	6	2.0	William Smith
B00022VM5I	1	5.0	"David W. Christenson ""movie freak"""
B00022VM5I	1	5.0	A. Aquilina
B00022VM5I	1	2.0	"RUTH ""jasmine"""
B00022VM5I	1	5.0	"Jacques COULARDEAU ""A soul doctor, so to say"""
B00022VM5I	2	2.0	Freth
B00022VM5I	5	1.0	M. DALTON
B00096S43A	8	2.0	"Donald Pilkey ""Cult Movie Enthusiast"""
B00096S43A	5	5.0	requiem
B00096S43A	2	5.0	Timby
B00096S43A	0	5.0	"W. M. Norris ""P.I. and film connoiseur"""
B00096S43A	1	5.0	"Robert M. Speeter ""speet"""
B00096S43A	1	1.0	Andre Villemaire
B00020HBNC	7	5.0	SecretiveGlee
B00020HBNC	4	5.0	"Katherine J. Keller ""Deaconess Katie Keller"""
B00020HBNC	0	5.0	"J. Veitch ""Miss Jess"""
B0095D5454	0	5.0	jason a bill
B0095D5454	0	5.0	Anonymous Rex
B0095D5454	0	4.0	Michael Whittiker
B0095D5454	0	5.0	Alexis
B0095D5454	0	5.0	Sapperjoe
B0095D5454	5	5.0	Tom  Byron
B0095D5454	5	4.0	"tvtv3 ""tvtv3"""
B0095D5454	3	4.0	"""uniguy"""
B0095D5454	3	5.0	Jack Hanks
B0095D5454	3	4.0	Jim Graves
B0095D5454	1	5.0	here2hlp
B0095D5454	1	5.0	hnick
B0095D5454	1	4.0	John Doe
B0095D5454	1	5.0	Ron Davis
B0095D5454	1	3.0	"bernie ""webviator"""
B0095D5454	1	5.0	"DJ Max ""rich beyond all reason"""
B0095D5454	1	3.0	"M. Harp ""harpm1"""
B0095D5454	4	3.0	"M. Veiluva ""sputnik99"""
B0095D5454	4	4.0	J. Turner
B0095D5454	9	4.0	Norman M. Hill
B0095D5454	9	5.0	"H ""H"""
B0095D5454	2	4.0	"Mensor ""Mensor"""
B0095D5454	2	4.0	"William J. Hickman ""Unit 17"""
B0095D5454	2	3.0	No one of consequence
B0095D5454	0	5.0	"hille2000 ""hille2000"""
B0095D5454	9	5.0	Bruce J. Wallwin
B0095D5454	2	5.0	"Charles A. Wilson Jr. ""Funnsun"""
B0095D5454	2	4.0	"C. Taylor ""cft"""
B0095D5454	2	4.0	"""bulldog51"""
B0095D5454	129	5.0	"""usarocketman"""
B0095D5454	51	4.0	Thor
B0095D5454	231	4.0	Dave Hilton
B0095D5454	28	5.0	Bryan Hargrave
B0095D5454	13	5.0	G. L. Smith
B0095D5454	7	1.0	D. Mukai
B0095D5454	1	4.0	"adead_poet@hotmail.com ""adead_poet@hotmail.com"""
